id,audio,text_id,text,normalized_text,phonetic_key,work,section,chapter,verse_id,part,chandas,chandas_engine_verdict,chandas_confidence,pada_count,syllable_count,laghu_guru,gana,yati,speaker,duration_seconds,sample_rate,channels,bit_depth,codec,audio_quality,qc_flags,snr_db_est,mapping_confidence,mapping_signal,duration_check,review_status,review_reason
km_31babd52e8b3,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.26.aac,gita:7.26,"वेदाहं समतीतानि वर्तमानानि चार्जुन
भविष्याणि च भूतानि मां तु वेद न कश्चन",vedAhaM samatItAni vartamAnAni cArjuna BavizyARi ca BUtAni mAM tu veda na kaScana,vedahan sanatitani vartananani carjuna Bavisyani ca Butani nan tu veda na kascana,bhagavad_gita,adhyaya_07,7,26,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGLLGGL|GLGGLGLL|LGGLLGGL|GLGLLGLL,मसगल|ररलल|यसगल|रसलल,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),111.893,48000,2,32,aac (LC),B,"[""hot_peaks""]",39.3,0.8,filename,too_long,review,"111.9s is 7.9× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_f0924aa65a15,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.27.aac,gita:7.27,"इच्छाद्वेषसमुत्थेन द्वन्द्वमोहेन भारत
सर्वभूतानि संमोहं सर्गे यान्ति परन्तप",icCAdvezasamutTena dvandvamohena BArata sarvaBUtAni saMmohaM sarge yAnti parantapa,icCadvesasanutTena dvandvanohena Barata sarvaButani sanohan sarge yanti parantapa,bhagavad_gita,adhyaya_07,7,27,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGLLGGG|GLGGLGLL|GLGGLGGG|GGGLLGLL,मसगग|ररलल|ररगग|मसलल,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),115.029,48000,2,32,aac (LC),A,[],40.0,0.8,filename,too_long,review,"115.0s is 8.2× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_ee1120112f11,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.28.aac,gita:7.28,"येषां त्वन्तगतं पापं जनानां पुण्यकर्मणाम्
ते द्वन्द्वमोहनिर्मुक्ता भजन्ते मां दृढव्रताः",yezAM tvantagataM pApaM janAnAM puRyakarmaRAm te dvandvamohanirmuktA Bajante mAM dfQavratAH,yesan tvantagatan papan jananan punyakarnanan te dvandvanohanirnukta Bajante nan drQavrata,bhagavad_gita,adhyaya_07,7,28,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGLLGGG|LGGGLGLG|GGLGLGGG|LGGGLGLG,मसगग|यरलग|तरगग|यरलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),124.928,48000,2,32,aac (LC),B,"[""hot_peaks""]",33.6,0.8,filename,too_long,review,"124.9s is 8.9× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_3a41914e920e,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.29.aac,gita:7.29,"जरामरणमोक्षाय मामाश्रित्य यतन्ति ये
ते ब्रह्म तद्विदुः कृत्स्नमध्यात्मं कर्म चाखिलम्",jarAmaraRamokzAya mAmASritya yatanti ye te brahma tadviduH kftsnamaDyAtmaM karma cAKilam,jaranarananoksaya nanasritya yatanti ye te brahna tadvidu krtsnanaDyatnan karna caKilan,bhagavad_gita,adhyaya_07,7,29,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGLLLGGL|GGGLLGLG|GGLGLGGL|GGGGLGLG,जसगल|मसलग|तरगल|मरलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),115.52,48000,2,32,aac (LC),B,"[""hot_peaks""]",34.4,0.8,filename,too_long,review,"115.5s is 8.2× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_ab9c3927b2ab,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.3.aac,gita:7.3,"मनुष्याणां सहस्रेषु कश्िचद्यतति सिद्धये
यततामपि सिद्धानां कश्िचन्मां वेत्ति तत्त्वतः",manuzyARAM sahasrezu kaSicadyatati sidDaye yatatAmapi sidDAnAM kaSicanmAM vetti tattvataH,nanusyanan sahasresu kasicadyatati sidDaye yatatanapi sidDanan kasicanan veti tatvata,bhagavad_gita,adhyaya_07,7,3,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGGGLGGL|GGLLLGLG|LLGLLGGG|GGGGLGLG,यरगल|तसलग|ससगग|मरलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),123.243,48000,2,32,aac (LC),B,"[""hot_peaks""]",42.4,0.8,filename,too_long,review,"123.2s is 8.8× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_4c5eca71b2fe,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.30.aac,gita:7.30,"साधिभूताधिदैवं मां साधियज्ञं च ये विदुः
प्रयाणकालेऽपि च मां ते विदुर्युक्तचेतसः",sADiBUtADidEvaM mAM sADiyajYaM ca ye viduH prayARakAle'pi ca mAM te viduryuktacetasaH,saDiButaDidEvan nan saDiyajnan ca ye vidu prayanakalepi ca nan te viduryuktacetasa,bhagavad_gita,adhyaya_07,7,30,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,GLGGLGGG|GLGGLGLG|LGLGGLLG|GLGGLGLG,ररगग|ररलग|जतलग|ररलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),125.035,48000,2,32,aac (LC),B,"[""hot_peaks""]",33.7,0.8,filename,too_long,review,"125.0s is 8.9× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_eaaf5d51b83c,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.4.aac,gita:7.4,"भूमिरापोऽनलो वायुः खं मनो बुद्धिरेव च
अहङ्कार इतीयं मे भिन्ना प्रकृतिरष्टधा",BUmirApo'nalo vAyuH KaM mano budDireva ca ahaNkAra itIyaM me BinnA prakftirazwaDA,Buniraponalo vayu Kan nano budDireva ca ahankara itiyan ne Bina prakrtiraswaDa,bhagavad_gita,adhyaya_07,7,4,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GLGGLGGG|GLGGLGLL|LGGLLGGG|GGLLLGLG,ररगग|ररलल|यसगग|तसलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),126.293,48000,2,32,aac (LC),B,"[""hot_peaks""]",40.6,0.8,filename,too_long,review,"126.3s is 9.0× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_f72815d9baeb,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.5.aac,gita:7.5,"अपरेयमितस्त्वन्यां प्रकृतिं विद्धि मे पराम्
जीवभूतां महाबाहो ययेदं धार्यते जगत्",apareyamitastvanyAM prakftiM vidDi me parAm jIvaBUtAM mahAbAho yayedaM DAryate jagat,apareyanitastvanyan prakrtin vidDi ne paran jivaButan nahabaho yayedan Daryate jagat,bhagavad_gita,adhyaya_07,7,5,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LLGLLGGG|LLGGLGLG|GLGGLGGG|LGGGLGLG,ससगग|सरलग|ररगग|यरलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),121.92,48000,2,32,aac (LC),B,"[""hot_peaks""]",49.4,0.8,filename,too_long,review,"121.9s is 8.7× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_2db67ea8961f,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.6.aac,gita:7.6,"एतद्योनीनि भूतानि सर्वाणीत्युपधारय
अहं कृत्स्नस्य जगतः प्रभवः प्रलयस्तथा",etadyonIni BUtAni sarvARItyupaDAraya ahaM kftsnasya jagataH praBavaH pralayastaTA,etadyonini Butani sarvanityupaDaraya ahan krtsnasya jagata praBava pralayastaTa,bhagavad_gita,adhyaya_07,7,6,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,GGGGLGGL|GGGLLGLL|LGGGLLLG|LLGLLGLG,मरगल|मसलल|यभलग|ससलग,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),127.808,48000,2,32,aac (LC),B,"[""hot_peaks""]",44.5,0.8,filename,too_long,review,"127.8s is 9.1× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_8ad52c56b242,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.7.aac,gita:7.7,"मत्तः परतरं नान्यत्किञ्चिदस्ति धनञ्जय
मयि सर्वमिदं प्रोतं सूत्रे मणिगणा इव",mattaH parataraM nAnyatkiYcidasti DanaYjaya mayi sarvamidaM protaM sUtre maRigaRA iva,nata parataran nanyatkincidasti Dananjaya nayi sarvanidan protan sutre nanigana iva,bhagavad_gita,adhyaya_07,7,7,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGLLLGGG|GLGLLGLL|LLGLLGGG|GGLLLGLL,तसगग|रसलल|ससगग|तसलल,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),117.461,48000,2,32,aac (LC),B,"[""hot_peaks""]",43.4,0.8,filename,too_long,review,"117.5s is 8.3× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_acccac87bf47,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.8.aac,gita:7.8,"रसोऽहमप्सु कौन्तेय प्रभास्मि शशिसूर्ययोः
प्रणवः सर्ववेदेषु शब्दः खे पौरुषं नृषु",raso'hamapsu kOnteya praBAsmi SaSisUryayoH praRavaH sarvavedezu SabdaH Ke pOruzaM nfzu,rasohanapsu kOnteya praBasni sasisuryayo pranava sarvavedesu sabda Ke pOrusan nrsu,bhagavad_gita,adhyaya_07,7,8,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGLGLGGG|LGLLLGLG|LLGGLGGL|GGGGLGLL,जरगग|जसलग|सरगल|मरलल,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),137.963,48000,2,32,aac (LC),B,"[""hot_peaks""]",46.8,0.8,filename,too_long,review,"138.0s is 9.8× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_465dffc2718d,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.9.aac,gita:7.9,"पुण्यो गन्धः पृथिव्यां च तेजश्चास्मि विभावसौ
जीवनं सर्वभूतेषु तपश्चास्मि तपस्विषु",puRyo ganDaH pfTivyAM ca tejaScAsmi viBAvasO jIvanaM sarvaBUtezu tapaScAsmi tapasvizu,punyo ganDa prTivyan ca tejascasni viBavasO jivanan sarvaButesu tapascasni tapasvisu,bhagavad_gita,adhyaya_07,7,9,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGGLGGL|GGGLLGLG|GLGGLGGL|LGGLLGLL,मरगल|मसलग|ररगल|यसलल,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),114.987,48000,2,32,aac (LC),B,"[""hot_peaks""]",40.1,0.8,filename,too_long,review,"115.0s is 8.2× the single-rendition upper bound (14.1s) — likely repeats, teaching pauses or explanation included"
km_badc7c96ade0,kamadhenu_dataset/incoming_audio/drive/Gita Shlokas__Adhyaya 7/G.7.E.aac,,,,,bhagavad_gita,,,,full,,,,,,,,[],drive:Gita Shlokas__Adhyaya 7 (unattributed),45.696,48000,2,32,aac (LC),B,"[""hot_peaks""]",28.8,0.3,folder,,unmatched,"work known from folder, verse not parseable from filename"
km_14b20ff94903,kamadhenu_dataset/incoming_audio/drive/Vayu Stuti/vs.ns.1.1.mp3,nakha_stuti:NNS_C01_V01,पान्त्वस्मान् पुरुहूतवैरिबलवन्मातङ्गमाद्यद्घटाकुम्भोच्चाद्रिविपाटनाधिकपटुप्रत्येकवज्रायिताः,pAntvasmAn puruhUtavEribalavanmAtaNgamAdyadGawAkumBoccAdrivipAwanADikapawupratyekavajrAyitAH SrImatkaRWIravAsyapratatasunaKarAdAritArAtidUrapraDvastaDvAntaSAntapravitatamanasA BAvitA BUriBAgEH,pantvasnan puruhutavEribalavanatanganadyadGawakunBocadrivipawanaDikapawupratyekavajrayita srinatkanWiravasyapratatasunaKaradaritaratidurapraDvastaDvantasantapravitatananasa Bavita BuriBagE,nakha_stuti,mula,mula,1,pada_1,,,0.0,2,80,GGGLLGLGLLLGGGLGGLGGGGLLGLGLLLGGGLGGLG|GGGGLGGLLLLLLGGLGGLGGGGGGLGGLLLLLLGGLGGLGG,मसजसततमभरनमयलग|मरभनयययमरभनययय,[],drive:Vayu Stuti (unattributed),69.016,44100,2,32,mp3 (mp3float),B,"[""long_leading_silence""]",35.4,0.72,filename,too_long,review,"69.0s is 7.8× the single-rendition upper bound (8.8s) — likely repeats, teaching pauses or explanation included"
km_d0203c42303c,kamadhenu_dataset/incoming_audio/drive/Vayu Stuti/vs.ns.1.2.mp3,nakha_stuti:NNS_C01_V01,पान्त्वस्मान् पुरुहूतवैरिबलवन्मातङ्गमाद्यद्घटाकुम्भोच्चाद्रिविपाटनाधिकपटुप्रत्येकवज्रायिताः,pAntvasmAn puruhUtavEribalavanmAtaNgamAdyadGawAkumBoccAdrivipAwanADikapawupratyekavajrAyitAH SrImatkaRWIravAsyapratatasunaKarAdAritArAtidUrapraDvastaDvAntaSAntapravitatamanasA BAvitA BUriBAgEH,pantvasnan puruhutavEribalavanatanganadyadGawakunBocadrivipawanaDikapawupratyekavajrayita srinatkanWiravasyapratatasunaKaradaritaratidurapraDvastaDvantasantapravitatananasa Bavita BuriBagE,nakha_stuti,mula,mula,1,pada_2,,,0.0,2,80,GGGLLGLGLLLGGGLGGLGGGGLLGLGLLLGGGLGGLG|GGGGLGGLLLLLLGGLGGLGGGGGGLGGLLLLLLGGLGGLGG,मसजसततमभरनमयलग|मरभनयययमरभनययय,[],drive:Vayu Stuti (unattributed),70.296,44100,2,32,mp3 (mp3float),B,"[""hot_peaks""]",36.3,0.72,filename,too_long,review,"70.3s is 8.0× the single-rendition upper bound (8.8s) — likely repeats, teaching pauses or explanation included"
km_18d427eb4c9d,kamadhenu_dataset/incoming_audio/drive/Vayu Stuti/vs.ns.1.3.mp3,nakha_stuti:NNS_C01_V01,श्रीमत्कण्ठीरवास्यप्रततसुनखरादारितारातिदूरप्रध्वस्तध्वान्तशान्तप्रविततमनसा भाविता भूरिभागैः,pAntvasmAn puruhUtavEribalavanmAtaNgamAdyadGawAkumBoccAdrivipAwanADikapawupratyekavajrAyitAH SrImatkaRWIravAsyapratatasunaKarAdAritArAtidUrapraDvastaDvAntaSAntapravitatamanasA BAvitA BUriBAgEH,pantvasnan puruhutavEribalavanatanganadyadGawakunBocadrivipawanaDikapawupratyekavajrayita srinatkanWiravasyapratatasunaKaradaritaratidurapraDvastaDvantasantapravitatananasa Bavita BuriBagE,nakha_stuti,mula,mula,1,pada_3,,,0.0,2,80,GGGLLGLGLLLGGGLGGLGGGGLLGLGLLLGGGLGGLG|GGGGLGGLLLLLLGGLGGLGGGGGGLGGLLLLLLGGLGGLGG,मसजसततमभरनमयलग|मरभनयययमरभनययय,[],drive:Vayu Stuti (unattributed),87.38,44100,2,32,mp3 (mp3float),A,[],36.5,0.72,filename,too_long,review,"87.4s is 9.9× the single-rendition upper bound (8.8s) — likely repeats, teaching pauses or explanation included"
km_118b46207188,kamadhenu_dataset/incoming_audio/drive/Vayu Stuti/vs.ns.1.4.mp3,nakha_stuti:NNS_C01_V01,श्रीमत्कण्ठीरवास्यप्रततसुनखरादारितारातिदूरप्रध्वस्तध्वान्तशान्तप्रविततमनसा भाविता भूरिभागैः,pAntvasmAn puruhUtavEribalavanmAtaNgamAdyadGawAkumBoccAdrivipAwanADikapawupratyekavajrAyitAH SrImatkaRWIravAsyapratatasunaKarAdAritArAtidUrapraDvastaDvAntaSAntapravitatamanasA BAvitA BUriBAgEH,pantvasnan puruhutavEribalavanatanganadyadGawakunBocadrivipawanaDikapawupratyekavajrayita srinatkanWiravasyapratatasunaKaradaritaratidurapraDvastaDvantasantapravitatananasa Bavita BuriBagE,nakha_stuti,mula,mula,1,pada_4,,,0.0,2,80,GGGLLGLGLLLGGGLGGLGGGGLLGLGLLLGGGLGGLG|GGGGLGGLLLLLLGGLGGLGGGGGGLGGLLLLLLGGLGGLGG,मसजसततमभरनमयलग|मरभनयययमरभनययय,[],drive:Vayu Stuti (unattributed),97.515,44100,2,32,mp3 (mp3float),A,[],37.8,0.72,filename,too_long,review,"97.5s is 11.1× the single-rendition upper bound (8.8s) — likely repeats, teaching pauses or explanation included"
km_005d245b93a7,kamadhenu_dataset/incoming_audio/drive/Vayu Stuti/vs.ns.2.1.mp3,nakha_stuti:NNS_C01_V02,लक्ष्मीकान्त समन्ततोऽपिकलयन्नैवेशितुस्ते समं पश्याम्युत्तमवस्तु दूरतरतोपास्तं रसो योष्टमः,lakzmIkAnta samantato'pikalayannEveSituste samaM paSyAmyuttamavastu dUrataratopAstaM raso yozwamaH yadrozotkaradakzanetrakuwaliprAntotTitAgnisPuratKadyotopamavisPuliNgaBasitA brahmeSaSakrotkarAH,laksnikanta sanantatopikalayanEvesituste sanan pasyanyutanavastu durataratopastan raso yoswana yadrosotkaradaksanetrakuwaliprantotTitagnisPuratKadyotopanavisPulingaBasita brahnesasakrotkara,nakha_stuti,mula,mula,2,pada_1,शार्दूलविक्रीडित,शार्दूलविक्रीडित,1.0,4,76,GGGLLGLGLLLGGGLGGLG|GGGLLGLGLLLGGGLGGLG|GGGLLGLGLLLGGGLGGLG|GGGLLGLGLLLGGGLGGLG,मसजसततग|मसजसततग|मसजसततग|मसजसततग,"[12, 7]",drive:Vayu Stuti (unattributed),73.848,44100,2,32,mp3 (mp3float),A,[],35.6,0.72,filename,too_long,review,"73.8s is 8.8× the single-rendition upper bound (8.4s) — likely repeats, teaching pauses or explanation included"
